time_since_start,count,sys,p_stat,p_pres,p_temp,p_psi,p_vel,p_cel,strain0,strain1,lin_x,lin_y,lin_z,rps_x,rps_y,rps_z,euler_x,euler_y,euler_z,quat_w,quat_x,quat_y,quat_z,bmp_temp,bmp_pres,bmp_alt,gps_str
7107,69,0,2,8139.0,655.0,0.0058326186,8.103,13.996,175,79,-0.010,0.050,0.000,0.062,0.062,0.062,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.986,1020.729,-62.087,$GPRMC,151154.728,V,,,,,0.00,0.00,210222,,,N*44
7207,70,0,2,8136.0,655.0,0.0056291556,7.960,13.996,175,75,0.000,0.040,0.000,0.062,-0.250,-0.062,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.986,1020.725,-62.050,$GPRMC,151154.828,V,,,,,0.00,0.00,210222,,,N*4B
7315,71,0,2,8133.0,655.0,0.0054256927,7.815,13.996,173,74,-0.020,0.060,-0.020,0.187,0.000,0.125,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.987,1020.736,-62.144,$GPRMC,151154.929,V,,,,,0.00,0.00,210222,,,N*4B
7415,72,0,0,8142.0,655.0,0.0060360815,8.243,13.996,172,79,0.000,0.060,-0.040,-0.125,0.000,-0.062,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.987,1020.728,-62.072,$GPRMC,151155.029,V,,,,,0.00,0.00,210222,,,N*43
7523,73,0,2,8136.0,655.0,0.0056291556,7.960,13.996,174,79,0.000,0.050,-0.030,0.000,-0.062,-0.062,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.987,1020.717,-61.982,$GPRMC,151155.128,V,,,,,0.00,0.00,210222,,,N*43
7623,74,0,2,8136.0,655.0,0.0056291556,7.960,13.996,222,79,0.000,0.030,-0.030,-0.125,-0.062,-0.062,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.987,1020.720,-62.006,$GPRMC,151155.228,V,,,,,0.00,0.00,210222,,,N*40
7723,75,0,2,8133.0,655.0,0.0054256927,7.815,13.996,171,79,-0.010,0.040,-0.050,0.062,0.062,-0.062,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.988,1020.722,-62.026,$GPRMC,151155.328,V,,,,,0.00,0.00,210222,,,N*41
7867,76,0,2,8133.0,655.0,0.0054256927,7.815,13.996,173,75,0.000,0.040,-0.030,0.062,0.187,0.062,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.987,1020.707,-61.898,$GPRMC,151155.429,V,,,,,0.00,0.00,210222,,,N*47
7967,77,0,0,8139.0,655.0,0.0058326186,8.103,13.996,175,75,0.000,0.030,-0.030,0.000,0.062,0.125,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.985,1020.699,-61.838,$GPRMC,151155.529,V,,,,,0.00,0.00,210222,,,N*46
8074,78,0,2,8139.0,655.0,0.0058326186,8.103,13.996,169,78,0.010,0.050,0.000,0.187,0.000,-0.125,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.984,1020.703,-61.864,$GPRMC,151155.628,V,,,,,0.00,0.00,210222,,,N*44
8174,79,0,0,8136.0,655.0,0.0056291556,7.960,13.996,166,79,0.000,0.040,-0.030,0.000,-0.187,0.000,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.985,1020.707,-61.904,$GPRMC,151155.728,V,,,,,0.00,0.00,210222,,,N*45
8281,80,0,0,8133.0,655.0,0.0054256927,7.815,13.996,172,73,0.000,0.040,-0.040,0.000,-0.125,-0.062,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.986,1020.711,-61.929,$GPRMC,151155.828,V,,,,,0.00,0.00,210222,,,N*4A
8381,81,0,0,8139.0,655.0,0.0058326186,8.103,13.996,175,79,0.000,0.070,-0.020,0.000,0.000,0.062,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.986,1020.709,-61.916,$GPRMC,151155.929,V,,,,,0.00,0.00,210222,,,N*4A
8481,82,0,2,8133.0,655.0,0.0054256927,7.815,13.996,175,80,-0.110,0.000,-0.550,1.500,-0.187,0.187,-0.042,-0.195,-0.033,0.995,-0.014,0.097,-0.020,17.987,1020.713,-61.947,$GPRMC,151156.029,V,,,,,0.00,0.00,210222,,,N*40
8588,83,0,2,8136.0,655.0,0.0056291556,7.960,13.996,173,76,0.030,0.000,-0.260,-0.812,0.062,0.000,-0.042,-0.194,-0.033,0.995,-0.014,0.097,-0.019,17.987,1020.717,-61.980,$GPRMC,151156.128,V,,,,,0.00,0.00,210222,,,N*40
8688,84,0,2,8139.0,655.0,0.0058326186,8.103,13.996,170,74,0.030,0.170,0.150,-1.312,-0.125,0.187,-0.042,-0.194,-0.033,0.995,-0.014,0.097,-0.019,17.987,1020.712,-61.944,$GPRMC,151156.228,V,,,,,0.00,0.00,210222,,,N*43
8796,85,0,0,8139.0,655.0,0.0058326186,8.103,13.996,173,75,0.000,0.020,0.190,-0.500,-0.062,-0.187,-0.042,-0.194,-0.033,0.995,-0.015,0.097,-0.019,17.987,1020.713,-61.952,$GPRMC,151156.328,V,,,,,0.00,0.00,210222,,,N*42
8896,86,0,2,8127.0,655.0,0.0050187668,7.516,13.996,173,76,0.010,0.020,-0.090,-0.375,-0.812,-0.250,-0.042,-0.194,-0.034,0.995,-0.015,0.097,-0.019,17.987,1020.705,-61.888,$GPRMC,151156.429,V,,,,,0.00,0.00,210222,,,N*44
8996,87,0,2,8139.0,655.0,0.0058326186,8.103,13.996,177,74,-0.040,0.190,-0.260,0.187,-0.250,0.125,-0.042,-0.195,-0.034,0.995,-0.015,0.098,-0.019,17.988,1020.691,-61.770,$GPRMC,151156.529,V,,,,,0.00,0.00,210222,,,N*45
9102,88,0,2,8133.0,655.0,0.0054256927,7.815,13.996,172,73,0.020,0.080,0.170,0.187,0.375,0.312,-0.042,-0.194,-0.034,0.995,-0.015,0.097,-0.019,17.988,1020.675,-61.634,$GPRMC,151156.628,V,,,,,0.00,0.00,210222,,,N*47
9202,89,0,2,8142.0,655.0,0.0060360815,8.243,13.996,178,77,0.020,-0.070,-0.030,-1.125,1.625,-0.375,-0.043,-0.194,-0.035,0.995,-0.015,0.097,-0.019,17.989,1020.674,-61.626,$GPRMC,151156.728,V,,,,,0.00,0.00,210222,,,N*46
9308,90,0,2,8139.0,655.0,0.0058326186,8.103,13.996,172,77,0.000,0.040,0.250,0.375,0.375,-0.312,-0.043,-0.195,-0.035,0.995,-0.015,0.097,-0.020,17.990,1020.687,-61.735,$GPRMC,151156.828,V,,,,,0.00,0.00,210222,,,N*49
